assignment_id,employee_id,role_id,year_month,hours_worked,customer_id,earned_amount
3020,E0119,ROL008,2025-04,2,C006,74
3021,E0119,ROL010,2025-04,26.5,C002,715.5
3022,E0119,ROL010,2025-04,53,C002,1431
3023,E0119,ROL010,2025-04,53,C001,1431
3024,E0001,ROL003,2025-05,25.5,C005,816
3025,E0001,ROL003,2025-05,11,C049,352
3026,E0001,ROL003,2025-05,21,C013,672
3027,E0001,ROL006,2025-05,13,C047,403
3028,E0001,ROL006,2025-05,59,C002,1829
3029,E0001,ROL006,2025-05,19.5,C025,604.5
3030,E0002,ROL002,2025-05,12.5,C002,325
3031,E0003,ROL008,2025-05,13,C002,494
3032,E0003,ROL008,2025-05,32.5,C019,1235
3033,E0003,ROL008,2025-05,39,C001,1482
3034,E0003,ROL010,2025-05,13.5,C014,378
3035,E0005,ROL003,2025-05,32.5,C006,1040
3036,E0005,ROL003,2025-05,39,C001,1248
3037,E0006,ROL001,2025-05,27,C005,1188
3038,E0006,ROL001,2025-05,22.5,C013,990
3039,E0006,ROL001,2025-05,15,C008,660
3040,E0006,ROL001,2025-05,54,C001,2376
3041,E0007,ROL001,2025-05,29.5,C009,1298
3042,E0007,ROL001,2025-05,11.5,C005,506
3043,E0007,ROL001,2025-05,9.5,C010,418
3044,E0007,ROL008,2025-05,10,C005,380
3045,E0007,ROL008,2025-05,10,C001,380
3046,E0007,ROL008,2025-05,30.5,C005,1159
3047,E0007,ROL010,2025-05,34.5,C005,966
3048,E0007,ROL010,2025-05,9.5,C015,266
3049,E0007,ROL010,2025-05,17,C001,476
3050,E0007,ROL010,2025-05,17,C001,476
3051,E0008,ROL003,2025-05,33,C005,1056
3052,E0008,ROL003,2025-05,27.5,C016,880
3053,E0008,ROL003,2025-05,22,C005,704
3054,E0008,ROL003,2025-05,14.5,C031,464
3055,E0008,ROL005,2025-05,12.5,C013,362.5
3056,E0009,ROL003,2025-05,15,C037,480
3057,E0010,ROL002,2025-05,11,C005,286
3058,E0010,ROL002,2025-05,11,C002,286
3059,E0010,ROL002,2025-05,4.5,C040,117
3060,E0010,ROL002,2025-05,9,C008,234
3061,E0011,ROL003,2025-05,14,C002,448
3062,E0011,ROL003,2025-05,9.5,C002,304
3063,E0011,ROL003,2025-05,14,C001,448
3064,E0011,ROL003,2025-05,28.5,C002,912
3065,E0012,ROL008,2025-05,9,C005,342
3066,E0012,ROL008,2025-05,28,C005,1064
3067,E0012,ROL008,2025-05,18.5,C030,703
3068,E0012,ROL010,2025-05,17.5,C001,490
3069,E0012,ROL010,2025-05,17.5,C001,490
3070,E0013,ROL003,2025-05,10.5,C002,336
3071,E0013,ROL003,2025-05,15.5,C001,496
3072,E0013,ROL006,2025-05,18,C002,558
3073,E0013,ROL006,2025-05,27,C005,837
3074,E0013,ROL006,2025-05,18,C042,558
3075,E0014,ROL001,2025-05,25.5,C008,1122
3076,E0014,ROL001,2025-05,12.5,C013,550
3077,E0014,ROL001,2025-05,30.5,C001,1342
3078,E0015,ROL001,2025-05,43.5,C012,1914
3079,E0015,ROL001,2025-05,22,C011,968
3080,E0015,ROL001,2025-05,52.5,C001,2310
3081,E0015,ROL001,2025-05,26,C002,1144
3082,E0015,ROL008,2025-05,42.5,C002,1615
3083,E0016,ROL001,2025-05,23.5,C002,1034
3084,E0016,ROL001,2025-05,70,C002,3080
3085,E0016,ROL004,2025-05,21,C002,630
3086,E0017,ROL001,2025-05,21.5,C008,946
3087,E0017,ROL001,2025-05,26,C002,1144
3088,E0017,ROL003,2025-05,16,C018,512
3089,E0017,ROL003,2025-05,13,C001,416
3090,E0017,ROL003,2025-05,8.5,C044,272
3091,E0018,ROL008,2025-05,18.5,C002,703
3092,E0018,ROL008,2025-05,18.5,C002,703
3093,E0018,ROL008,2025-05,18.5,C002,703
3094,E0018,ROL008,2025-05,15.5,C016,589
3095,E0018,ROL010,2025-05,37,C002,1036
3096,E0018,ROL010,2025-05,37,C002,1036
3097,E0018,ROL010,2025-05,10,C017,280
3098,E0019,ROL003,2025-05,22,C015,704
3099,E0019,ROL003,2025-05,26.5,C001,848
3100,E0019,ROL003,2025-05,17.5,C044,560
3101,E0019,ROL003,2025-05,40,C002,1280
3102,E0019,ROL005,2025-05,12,C005,348
3103,E0019,ROL005,2025-05,12,C005,348
3104,E0019,ROL006,2025-05,19.5,C023,604.5
3105,E0019,ROL006,2025-05,88.5,C005,2743.5
3106,E0019,ROL006,2025-05,88.5,C002,2743.5
3107,E0019,ROL006,2025-05,19.5,C049,604.5
3108,E0020,ROL008,2025-05,41.5,C001,1577
3109,E0020,ROL008,2025-05,13.5,C002,513
3110,E0020,ROL008,2025-05,27.5,C027,1045
3111,E0020,ROL010,2025-05,22,C012,616
3112,E0021,ROL001,2025-05,67,C014,2948
3113,E0021,ROL001,2025-05,33.5,C008,1474
3114,E0021,ROL001,2025-05,26.5,C002,1166
3115,E0023,ROL003,2025-05,11.5,C001,368
3116,E0023,ROL003,2025-05,14.5,C019,464
3117,E0023,ROL003,2025-05,23.5,C047,752
3118,E0023,ROL003,2025-05,14.5,C013,464
3119,E0024,ROL001,2025-05,39,C002,1716
3120,E0024,ROL004,2025-05,33.5,C037,1005
3121,E0024,ROL004,2025-05,16.5,C005,495
3122,E0024,ROL004,2025-05,14,C017,420
3123,E0024,ROL005,2025-05,2,C002,58
3124,E0027,ROL001,2025-05,28,C005,1232
3125,E0028,ROL001,2025-05,26,C013,1144
3126,E0028,ROL001,2025-05,15.5,C005,682
3127,E0028,ROL001,2025-05,15.5,C005,682
3128,E0028,ROL001,2025-05,31,C001,1364
3129,E0029,ROL001,2025-05,70.5,C005,3102
3130,E0029,ROL004,2025-05,25,C001,750
3131,E0029,ROL004,2025-05,21,C010,630
3132,E0031,ROL001,2025-05,18.5,C001,814
3133,E0032,ROL001,2025-05,21,C011,924
3134,E0032,ROL001,2025-05,51,C005,2244
3135,E0032,ROL001,2025-05,21,C019,924
3136,E0032,ROL003,2025-05,31,C005,992
3137,E0033,ROL002,2025-05,40.5,C037,1053
3138,E0033,ROL002,2025-05,51,C006,1326
3139,E0033,ROL002,2025-05,51,C009,1326
3140,E0033,ROL009,2025-05,23,C007,552
3141,E0035,ROL001,2025-05,26,C015,1144
3142,E0035,ROL001,2025-05,10.5,C002,462
3143,E0035,ROL008,2025-05,81.5,C005,3097
3144,E0035,ROL010,2025-05,31.5,C001,882
3145,E0036,ROL003,2025-05,49,C001,1568
3146,E0036,ROL003,2025-05,16,C002,512
3147,E0036,ROL003,2025-05,24.5,C002,784
3148,E0036,ROL006,2025-05,18,C001,558
3149,E0036,ROL006,2025-05,27,C001,837
3150,E0036,ROL006,2025-05,54.5,C002,1689.5
3151,E0037,ROL001,2025-05,17,C011,748
3152,E0037,ROL001,2025-05,61.5,C002,2706
3153,E0038,ROL008,2025-05,15.5,C001,589
3154,E0038,ROL008,2025-05,13,C008,494
3155,E0038,ROL008,2025-05,39,C016,1482
3156,E0038,ROL008,2025-05,47,C001,1786
3157,E0038,ROL010,2025-05,72,C002,2016
3158,E0038,ROL010,2025-05,36,C005,1008
3159,E0038,ROL010,2025-05,36,C005,1008
3160,E0038,ROL010,2025-05,24,C005,672
3161,E0041,ROL001,2025-05,27.5,C002,1210
3162,E0041,ROL001,2025-05,9,C001,396
3163,E0042,ROL007,2025-05,9.5,C016,209
3164,E0042,ROL007,2025-05,11.5,C041,253
3165,E0042,ROL007,2025-05,14.5,C010,319
3166,E0042,ROL009,2025-05,6.5,C020,156
3167,E0042,ROL009,2025-05,11.5,C002,276
3168,E0042,ROL009,2025-05,11.5,C001,276
3169,E0043,ROL002,2025-05,27,C016,702
3170,E0044,ROL001,2025-05,15,C009,660
3171,E0044,ROL001,2025-05,54,C002,2376
3172,E0045,ROL008,2025-05,14.5,C036,551
3173,E0045,ROL008,2025-05,14.5,C002,551
3174,E0045,ROL010,2025-05,21,C002,588
3175,E0045,ROL010,2025-05,11.5,C011,322
3176,E0046,ROL001,2025-05,64,C017,2816
3177,E0046,ROL001,2025-05,77,C002,3388
3178,E0047,ROL001,2025-05,40,C005,1760
3179,E0047,ROL001,2025-05,22,C016,968
3180,E0049,ROL001,2025-05,9.5,C009,418
3181,E0050,ROL001,2025-05,10,C007,440
3182,E0050,ROL001,2025-05,24,C005,1056
3183,E0050,ROL001,2025-05,20,C018,880
3184,E0050,ROL001,2025-05,24,C001,1056
3185,E0050,ROL005,2025-05,72.5,C005,2102.5
3186,E0050,ROL005,2025-05,60.5,C019,1754.5
3187,E0050,ROL005,2025-05,36,C001,1044
3188,E0050,ROL010,2025-05,31,C001,868
3189,E0050,ROL010,2025-05,26,C015,728
3190,E0050,ROL010,2025-05,20.5,C005,574
3191,E0051,ROL001,2025-05,15,C017,660
3192,E0051,ROL001,2025-05,27.5,C002,1210
3193,E0051,ROL001,2025-05,18,C005,792
3194,E0051,ROL001,2025-05,18,C045,792
3195,E0052,ROL003,2025-05,33,C002,1056
3196,E0052,ROL003,2025-05,27.5,C007,880
3197,E0056,ROL001,2025-05,19,C002,836
3198,E0058,ROL006,2025-05,9.5,C029,294.5
3199,E0058,ROL006,2025-05,24.5,C006,759.5
3200,E0058,ROL006,2025-05,29,C001,899
3201,E0058,ROL006,2025-05,12,C016,372
3202,E0059,ROL003,2025-05,30,C001,960
3203,E0060,ROL009,2025-05,44.5,C032,1068
3204,E0060,ROL009,2025-05,67,C002,1608
3205,E0061,ROL008,2025-05,31.5,C029,1197
3206,E0061,ROL008,2025-05,13,C018,494
3207,E0061,ROL008,2025-05,13,C020,494
3208,E0061,ROL008,2025-05,15.5,C005,589
3209,E0061,ROL010,2025-05,32,C001,896
3210,E0061,ROL010,2025-05,26.5,C006,742
3211,E0061,ROL010,2025-05,21.5,C001,602
3212,E0063,ROL001,2025-05,44,C006,1936
3213,E0063,ROL001,2025-05,14.5,C011,638
3214,E0063,ROL001,2025-05,14.5,C014,638
3215,E0065,ROL006,2025-05,13,C014,403
3216,E0065,ROL006,2025-05,40,C019,1240
3217,E0065,ROL006,2025-05,48,C001,1488
3218,E0065,ROL006,2025-05,48,C001,1488
3219,E0067,ROL001,2025-05,9.5,C010,418
3220,E0067,ROL004,2025-05,50.5,C019,1515
3221,E0069,ROL001,2025-05,28,C002,1232
3222,E0069,ROL001,2025-05,28,C005,1232
3223,E0069,ROL001,2025-05,28,C002,1232
3224,E0069,ROL001,2025-05,28,C002,1232
3225,E0070,ROL002,2025-05,50,C027,1300
3226,E0070,ROL002,2025-05,25,C005,650
3227,E0070,ROL002,2025-05,37.5,C005,975
3228,E0071,ROL003,2025-05,39,C001,1248
3229,E0071,ROL003,2025-05,16,C017,512
3230,E0071,ROL003,2025-05,39,C005,1248
3231,E0071,ROL008,2025-05,8.5,C012,323
3232,E0071,ROL008,2025-05,20,C035,760
3233,E0072,ROL002,2025-05,17,C005,442
3234,E0072,ROL002,2025-05,52,C001,1352
3235,E0072,ROL002,2025-05,26,C002,676
3236,E0073,ROL001,2025-05,17,C005,748
3237,E0073,ROL001,2025-05,21.5,C006,946
3238,E0073,ROL003,2025-05,5,C024,160
3239,E0073,ROL003,2025-05,4,C013,128
3240,E0074,ROL003,2025-05,35,C005,1120
3241,E0074,ROL003,2025-05,70.5,C001,2256
3242,E0074,ROL003,2025-05,35,C002,1120
3243,E0075,ROL003,2025-05,59.5,C002,1904
3244,E0075,ROL003,2025-05,25,C011,800
3245,E0075,ROL006,2025-05,23,C013,713
3246,E0075,ROL006,2025-05,18,C001,558
3247,E0076,ROL003,2025-05,21.5,C018,688
3248,E0076,ROL003,2025-05,17,C001,544
3249,E0079,ROL001,2025-05,22.5,C001,990
3250,E0079,ROL001,2025-05,10,C029,440
3251,E0080,ROL005,2025-05,15.5,C023,449.5
3252,E0080,ROL005,2025-05,71,C002,2059
3253,E0080,ROL005,2025-05,59,C012,1711
3254,E0080,ROL005,2025-05,35.5,C001,1029.5
3255,E0081,ROL003,2025-05,7.5,C034,240
3256,E0083,ROL008,2025-05,13.5,C001,513
3257,E0083,ROL008,2025-05,40.5,C005,1539
3258,E0083,ROL010,2025-05,41,C031,1148
3259,E0083,ROL010,2025-05,62,C002,1736
3260,E0083,ROL010,2025-05,17,C012,476
3261,E0083,ROL010,2025-05,31,C002,868
3262,E0086,ROL003,2025-05,11,C033,352
3263,E0086,ROL006,2025-05,10,C034,310
3264,E0087,ROL001,2025-05,11,C015,484
3265,E0089,ROL001,2025-05,32,C019,1408
3266,E0089,ROL001,2025-05,25.5,C021,1122
3267,E0089,ROL001,2025-05,38.5,C001,1694
3268,E0089,ROL001,2025-05,12.5,C001,550
3269,E0089,ROL010,2025-05,42,C005,1176
3270,E0091,ROL009,2025-05,50.5,C002,1212
3271,E0091,ROL009,2025-05,14,C014,336
3272,E0091,ROL009,2025-05,50.5,C001,1212
3273,E0091,ROL009,2025-05,50.5,C005,1212
3274,E0096,ROL003,2025-05,20.5,C001,656
3275,E0096,ROL003,2025-05,41.5,C046,1328
3276,E0097,ROL002,2025-05,16.5,C002,429
3277,E0097,ROL002,2025-05,21,C009,546
3278,E0097,ROL002,2025-05,50.5,C005,1313
3279,E0097,ROL002,2025-05,16.5,C005,429
3280,E0098,ROL009,2025-05,40,C001,960
3281,E0098,ROL009,2025-05,26.5,C033,636
3282,E0100,ROL003,2025-05,18,C012,576
3283,E0101,ROL001,2025-05,18.5,C019,814
3284,E0101,ROL001,2025-05,12,C007,528
3285,E0104,ROL006,2025-05,14,C017,434
3286,E0104,ROL006,2025-05,11.5,C049,356.5
3287,E0104,ROL006,2025-05,14,C014,434
3288,E0104,ROL006,2025-05,14,C009,434
3289,E0105,ROL003,2025-05,26,C021,832
3290,E0105,ROL003,2025-05,26,C043,832
3291,E0105,ROL003,2025-05,11,C018,352
3292,E0105,ROL003,2025-05,39.5,C005,1264
3293,E0105,ROL006,2025-05,12,C020,372
3294,E0105,ROL006,2025-05,21.5,C002,666.5
3295,E0105,ROL006,2025-05,18,C007,558
3296,E0106,ROL005,2025-05,31.5,C012,913.5
3297,E0106,ROL005,2025-05,18.5,C002,536.5
3298,E0106,ROL005,2025-05,12.5,C001,362.5
3299,E0108,ROL001,2025-05,9.5,C005,418
3300,E0108,ROL001,2025-05,14,C002,616
3301,E0108,ROL001,2025-05,9.5,C001,418
3302,E0110,ROL003,2025-05,61.5,C010,1968
3303,E0110,ROL005,2025-05,21.5,C002,623.5
3304,E0110,ROL005,2025-05,18,C016,522
3305,E0110,ROL005,2025-05,32.5,C001,942.5
3306,E0110,ROL005,2025-05,54.5,C007,1580.5
3307,E0111,ROL006,2025-05,51,C016,1581
3308,E0111,ROL006,2025-05,13.5,C027,418.5
3309,E0111,ROL006,2025-05,30.5,C001,945.5
3310,E0112,ROL001,2025-05,13.5,C013,594
3311,E0112,ROL001,2025-05,7,C043,308
3312,E0112,ROL001,2025-05,10.5,C005,462
3313,E0113,ROL003,2025-05,18.5,C045,592
3314,E0113,ROL003,2025-05,18.5,C002,592
3315,E0113,ROL003,2025-05,18.5,C005,592
3316,E0113,ROL005,2025-05,13.5,C005,391.5
3317,E0113,ROL005,2025-05,27.5,C005,797.5
3318,E0113,ROL005,2025-05,11.5,C016,333.5
3319,E0113,ROL005,2025-05,27.5,C001,797.5
3320,E0114,ROL008,2025-05,34,C005,1292
3321,E0114,ROL008,2025-05,57,C011,2166
3322,E0114,ROL010,2025-05,58.5,C002,1638
3323,E0115,ROL001,2025-05,9,C026,396
3324,E0115,ROL001,2025-05,34,C010,1496
3325,E0115,ROL001,2025-05,17,C016,748
3326,E0115,ROL001,2025-05,41,C001,1804
3327,E0117,ROL001,2025-05,38.5,C001,1694
3328,E0117,ROL001,2025-05,12.5,C001,550
3329,E0117,ROL001,2025-05,12.5,C035,550
3330,E0117,ROL004,2025-05,16.5,C002,495
3331,E0117,ROL004,2025-05,7,C032,210
3332,E0117,ROL004,2025-05,11,C001,330
3333,E0117,ROL004,2025-05,9,C020,270
3334,E0119,ROL008,2025-05,42,C002,1596
3335,E0119,ROL008,2025-05,17.5,C011,665
3336,E0119,ROL010,2025-05,17,C001,476
3337,E0119,ROL010,2025-05,11.5,C005,322
3338,E0119,ROL010,2025-05,17,C005,476
3339,E0001,ROL003,2025-06,8,C012,256
3340,E0001,ROL003,2025-06,13,C023,416
3341,E0001,ROL003,2025-06,4,C035,128
3342,E0001,ROL003,2025-06,10,C005,320
3343,E0001,ROL006,2025-06,21,C001,651
3344,E0002,ROL002,2025-06,18,C002,468
3345,E0003,ROL008,2025-06,56.5,C002,2147
3346,E0003,ROL008,2025-06,56.5,C005,2147
3347,E0003,ROL008,2025-06,56.5,C002,2147
3348,E0003,ROL010,2025-06,66.5,C005,1862
3349,E0003,ROL010,2025-06,66.5,C001,1862
3350,E0003,ROL010,2025-06,22,C001,616
3351,E0004,ROL001,2025-06,16,C001,704
3352,E0004,ROL001,2025-06,49,C002,2156
3353,E0004,ROL001,2025-06,24.5,C005,1078
3354,E0004,ROL001,2025-06,40.5,C010,1782
3355,E0005,ROL003,2025-06,49.5,C011,1584
3356,E0006,ROL001,2025-06,15.5,C014,682
3357,E0006,ROL001,2025-06,10.5,C015,462
3358,E0007,ROL001,2025-06,13,C017,572
3359,E0007,ROL008,2025-06,12,C005,456
3360,E0007,ROL008,2025-06,12,C005,456
3361,E0007,ROL010,2025-06,17,C005,476
3362,E0007,ROL010,2025-06,17,C005,476
3363,E0007,ROL010,2025-06,50.5,C002,1414
3364,E0007,ROL010,2025-06,17,C005,476
3365,E0008,ROL003,2025-06,20,C005,640
3366,E0008,ROL005,2025-06,33,C002,957
3367,E0008,ROL005,2025-06,33,C005,957
3368,E0009,ROL003,2025-06,26,C002,832
3369,E0009,ROL003,2025-06,13,C001,416
3370,E0009,ROL003,2025-06,13,C005,416
3371,E0009,ROL006,2025-06,40.5,C005,1255.5
3372,E0009,ROL006,2025-06,33.5,C011,1038.5
3373,E0010,ROL002,2025-06,45.5,C049,1183
3374,E0011,ROL003,2025-06,18.5,C005,592
3375,E0011,ROL003,2025-06,56,C001,1792
3376,E0011,ROL003,2025-06,56,C001,1792
3377,E0012,ROL008,2025-06,34,C041,1292
3378,E0012,ROL008,2025-06,25.5,C002,969
3379,E0012,ROL008,2025-06,51,C002,1938
3380,E0012,ROL008,2025-06,17,C001,646
3381,E0012,ROL010,2025-06,32.5,C002,910
3382,E0012,ROL010,2025-06,65.5,C002,1834
3383,E0012,ROL010,2025-06,21.5,C005,602
3384,E0013,ROL003,2025-06,11,C002,352
3385,E0013,ROL003,2025-06,11,C001,352
3386,E0013,ROL003,2025-06,11,C026,352
3387,E0013,ROL006,2025-06,13,C037,403
3388,E0013,ROL006,2025-06,16,C009,496
3389,E0014,ROL001,2025-06,24,C002,1056
3390,E0014,ROL001,2025-06,36,C005,1584
3391,E0015,ROL001,2025-06,42.5,C002,1870
3392,E0015,ROL008,2025-06,32,C005,1216
3393,E0015,ROL008,2025-06,21,C044,798
3394,E0016,ROL001,2025-06,23.5,C048,1034
3395,E0016,ROL001,2025-06,17.5,C005,770
3396,E0016,ROL004,2025-06,31,C001,930
3397,E0017,ROL001,2025-06,36.5,C042,1606
3398,E0017,ROL003,2025-06,76.5,C002,2448
3399,E0017,ROL005,2025-06,27,C001,783
3400,E0017,ROL005,2025-06,18,C001,522
3401,E0017,ROL005,2025-06,54,C005,1566
3402,E0018,ROL008,2025-06,16,C023,608
3403,E0018,ROL008,2025-06,16,C038,608
3404,E0018,ROL010,2025-06,8.5,C011,238
3405,E0018,ROL010,2025-06,6.5,C002,182
3406,E0018,ROL010,2025-06,5.5,C020,154
3407,E0018,ROL010,2025-06,20.5,C005,574
3408,E0019,ROL003,2025-06,31,C001,992
3409,E0019,ROL003,2025-06,62,C005,1984
3410,E0019,ROL003,2025-06,26,C015,832
3411,E0019,ROL005,2025-06,15.5,C001,449.5
3412,E0019,ROL005,2025-06,13,C011,377
3413,E0019,ROL005,2025-06,23,C002,667
3414,E0019,ROL005,2025-06,23,C001,667
3415,E0019,ROL006,2025-06,13,C039,403
3416,E0019,ROL006,2025-06,13,C002,403
3417,E0019,ROL006,2025-06,20,C002,620
3418,E0020,ROL008,2025-06,16,C008,608
3419,E0020,ROL008,2025-06,48.5,C007,1843
3420,E0020,ROL008,2025-06,16,C020,608
3421,E0020,ROL010,2025-06,17.5,C008,490
3422,E0020,ROL010,2025-06,31.5,C005,882
3423,E0021,ROL001,2025-06,15,C017,660
3424,E0023,ROL003,2025-06,13,C002,416
3425,E0023,ROL003,2025-06,16.5,C014,528
3426,E0023,ROL003,2025-06,11,C010,352
3427,E0023,ROL003,2025-06,13,C022,416
3428,E0024,ROL001,2025-06,33.5,C005,1474
3429,E0024,ROL001,2025-06,33.5,C002,1474
3430,E0024,ROL001,2025-06,15,C042,660
3431,E0024,ROL004,2025-06,8,C035,240
3432,E0024,ROL004,2025-06,12,C002,360
3433,E0024,ROL004,2025-06,12,C001,360
3434,E0024,ROL004,2025-06,12,C002,360
3435,E0024,ROL005,2025-06,27.5,C020,797.5
3436,E0024,ROL005,2025-06,33,C001,957
3437,E0027,ROL001,2025-06,27.5,C001,1210
3438,E0027,ROL001,2025-06,41.5,C001,1826
3439,E0027,ROL001,2025-06,23,C016,1012
3440,E0028,ROL001,2025-06,78,C006,3432
3441,E0029,ROL001,2025-06,16,C013,704
3442,E0029,ROL004,2025-06,5.5,C005,165
3443,E0029,ROL004,2025-06,8,C002,240
3444,E0029,ROL004,2025-06,13.5,C012,405
3445,E0029,ROL004,2025-06,13.5,C018,405
3446,E0031,ROL001,2025-06,41,C001,1804
3447,E0031,ROL001,2025-06,11,C013,484
3448,E0031,ROL001,2025-06,34,C009,1496
3449,E0031,ROL010,2025-06,19,C002,532
3450,E0031,ROL010,2025-06,25,C029,700
3451,E0031,ROL010,2025-06,10.5,C017,294
3452,E0032,ROL001,2025-06,17.5,C002,770
3453,E0032,ROL001,2025-06,17.5,C002,770
3454,E0032,ROL001,2025-06,23.5,C028,1034
3455,E0032,ROL001,2025-06,17.5,C005,770
3456,E0032,ROL003,2025-06,6.5,C002,208
3457,E0032,ROL003,2025-06,20,C005,640
3458,E0032,ROL003,2025-06,5.5,C020,176
3459,E0032,ROL003,2025-06,13,C028,416
3460,E0033,ROL002,2025-06,25,C007,650
3461,E0033,ROL002,2025-06,40,C045,1040
3462,E0033,ROL002,2025-06,20,C002,520
3463,E0033,ROL009,2025-06,10,C016,240
3464,E0033,ROL009,2025-06,10,C017,240
3465,E0035,ROL001,2025-06,20.5,C011,902
3466,E0035,ROL008,2025-06,62,C019,2356
3467,E0035,ROL010,2025-06,20,C002,560
3468,E0035,ROL010,2025-06,33,C012,924
3469,E0036,ROL003,2025-06,26.5,C002,848
3470,E0036,ROL003,2025-06,80,C001,2560
3471,E0036,ROL003,2025-06,53.5,C045,1712
3472,E0036,ROL003,2025-06,33.5,C015,1072
3473,E0036,ROL006,2025-06,20,C002,620
3474,E0036,ROL006,2025-06,25.5,C007,790.5
3475,E0036,ROL006,2025-06,30.5,C002,945.5
3476,E0037,ROL001,2025-06,34,C002,1496
3477,E0038,ROL008,2025-06,21.5,C012,817
3478,E0038,ROL008,2025-06,17,C002,646
3479,E0038,ROL010,2025-06,26.5,C005,742
3480,E0038,ROL010,2025-06,26.5,C002,742
3481,E0038,ROL010,2025-06,67,C007,1876
3482,E0038,ROL010,2025-06,26.5,C005,742
3483,E0041,ROL001,2025-06,5.5,C048,242
3484,E0041,ROL001,2025-06,8,C005,352
3485,E0041,ROL001,2025-06,8,C005,352
3486,E0041,ROL001,2025-06,5.5,C026,242
3487,E0042,ROL007,2025-06,29,C005,638
3488,E0042,ROL007,2025-06,87,C002,1914
3489,E0042,ROL007,2025-06,87,C001,1914
3490,E0042,ROL007,2025-06,87,C001,1914
3491,E0042,ROL009,2025-06,16.5,C041,396
3492,E0042,ROL009,2025-06,8,C001,192
3493,E0042,ROL009,2025-06,10.5,C010,252
3494,E0043,ROL002,2025-06,28,C015,728
3495,E0043,ROL002,2025-06,33.5,C002,871
3496,E0043,ROL002,2025-06,22,C002,572
3497,E0044,ROL001,2025-06,24.5,C005,1078
3498,E0045,ROL008,2025-06,11,C002,418
3499,E0045,ROL008,2025-06,5,C044,190
3500,E0045,ROL010,2025-06,54,C018,1512
3501,E0046,ROL001,2025-06,5,C050,220
3502,E0046,ROL001,2025-06,6.5,C011,286
3503,E0046,ROL001,2025-06,2,C012,88
3504,E0047,ROL001,2025-06,20.5,C022,902
3505,E0049,ROL001,2025-06,5.5,C011,242
3506,E0049,ROL001,2025-06,16.5,C009,726
3507,E0049,ROL001,2025-06,20,C002,880
3508,E0050,ROL001,2025-06,55,C005,2420
3509,E0050,ROL001,2025-06,55,C005,2420
3510,E0050,ROL001,2025-06,45.5,C014,2002
3511,E0050,ROL001,2025-06,23,C011,1012
3512,E0050,ROL005,2025-06,38.5,C005,1116.5
3513,E0050,ROL005,2025-06,38.5,C005,1116.5
3514,E0050,ROL005,2025-06,21.5,C017,623.5
3515,E0050,ROL005,2025-06,21.5,C009,623.5
3516,E0050,ROL010,2025-06,22.5,C044,630
3517,E0050,ROL010,2025-06,34,C002,952
3518,E0051,ROL001,2025-06,73.5,C002,3234
3519,E0051,ROL001,2025-06,24.5,C002,1078
3520,E0051,ROL001,2025-06,20.5,C014,902
3521,E0051,ROL001,2025-06,24.5,C023,1078
3522,E0052,ROL003,2025-06,13.5,C001,432
3523,E0052,ROL003,2025-06,22.5,C006,720
3524,E0052,ROL003,2025-06,13.5,C002,432
3525,E0052,ROL003,2025-06,7.5,C007,240
3526,E0056,ROL001,2025-06,10,C001,440
3527,E0058,ROL006,2025-06,13.5,C002,418.5
3528,E0059,ROL003,2025-06,6.5,C005,208
3529,E0059,ROL003,2025-06,6.5,C005,208
3530,E0059,ROL003,2025-06,5.5,C018,176
3531,E0060,ROL009,2025-06,40,C022,960
3532,E0060,ROL009,2025-06,30,C001,720
3533,E0061,ROL008,2025-06,15.5,C002,589
3534,E0061,ROL010,2025-06,20.5,C035,574
3535,E0061,ROL010,2025-06,20.5,C005,574
3536,E0063,ROL001,2025-06,14.5,C020,638
3537,E0063,ROL001,2025-06,26,C002,1144
3538,E0063,ROL001,2025-06,17.5,C026,770
3539,E0063,ROL001,2025-06,52,C001,2288
3540,E0065,ROL006,2025-06,21.5,C006,666.5
3541,E0065,ROL006,2025-06,43,C020,1333
3542,E0067,ROL001,2025-06,27.5,C005,1210
3543,E0067,ROL001,2025-06,18,C023,792
3544,E0067,ROL001,2025-06,15,C016,660
3545,E0067,ROL001,2025-06,45.5,C017,2002
3546,E0067,ROL004,2025-06,17,C001,510
3547,E0069,ROL001,2025-06,20.5,C028,902
3548,E0070,ROL002,2025-06,75,C002,1950
3549,E0070,ROL002,2025-06,16.5,C044,429
3550,E0070,ROL002,2025-06,50,C025,1300
3551,E0071,ROL003,2025-06,9,C002,288
3552,E0071,ROL008,2025-06,29,C022,1102
3553,E0071,ROL008,2025-06,22,C001,836
3554,E0071,ROL008,2025-06,22,C002,836
3555,E0071,ROL008,2025-06,12,C018,456
3556,E0072,ROL002,2025-06,14.5,C002,377
3557,E0072,ROL002,2025-06,44,C005,1144
3558,E0072,ROL002,2025-06,44,C001,1144
3559,E0073,ROL001,2025-06,24.5,C035,1078
3560,E0073,ROL003,2025-06,29.5,C002,944
3561,E0073,ROL003,2025-06,29.5,C002,944
3562,E0074,ROL003,2025-06,29.5,C002,944
3563,E0074,ROL003,2025-06,39.5,C028,1264
3564,E0074,ROL003,2025-06,49.5,C017,1584
3565,E0075,ROL003,2025-06,15,C011,480
3566,E0075,ROL003,2025-06,15,C017,480
3567,E0075,ROL003,2025-06,15,C009,480
3568,E0075,ROL006,2025-06,15.5,C013,480.5
